UBIGEO,DEPARTAMENTO,PROVINCIA,Distrito,Zona,Latitud,Longitud,cobertura.cell,Educ.sec.comp,esp.vid.nacer,Ing.fam.p.cap,NBS.2017,No.Pobreza,Tasa.docen_pub,cobertura.cell_mf,Tasa.docen_pub_mf
40401,AREQUIPA,CASTILLA,APLAO,X,-16.0156,-72.0161,82.22222222222223,64.23108519863159,74.85024130316643,1171.9851283860644,77.1,86.64324,278.906955736224,82.22222222222223,278.906955736224
40402,AREQUIPA,CASTILLA,ANDAGUA,X,-15.5719,-74.8533,14.285714285714292,74.17370523622799,75.51774215007472,739.7829292669437,43.9,59.034814,197.13261648745518,14.285714285714292,197.13261648745518
40403,AREQUIPA,CASTILLA,AYO,X,-15.6417,-71.7711,11.111111111111114,39.5593094593216,72.56548509623178,789.1605411969587,69.3,80.68859,74.81296758104737,11.111111111111114,74.81296758104737
40404,AREQUIPA,CASTILLA,CHACHAS,X,-15.6486,-72.5056,2.439024390243901,45.510709997449624,79.04423594171989,642.39881207735,53.4,61.322880000000005,257.3309395571514,2.439024390243901,257.3309395571514
40405,AREQUIPA,CASTILLA,CHILCAYMARCA,X,-15.6086,-71.8103,28.0,49.44913682415199,79.43478744183841,797.9158802366262,62.7,60.688744,152.61627906976744,28.0,152.61627906976744
40406,AREQUIPA,CASTILLA,CHOCO,X,-16.3586,-72.1908,2.5862068965517295,18.543426309056997,78.83072211004145,342.6759234888927,18.5,60.041849,203.0456852791878,2.5862068965517295,203.0456852791878
40407,AREQUIPA,CASTILLA,HUANCARQUI,X,-16.4058,-71.5117,77.77777777777777,59.01993749979432,74.8185704273927,1055.1635928555677,75.9,87.401184,139.75155279503105,77.77777777777777,139.75155279503105
40408,AREQUIPA,CASTILLA,MACHAGUAY,X,-16.0303,-73.1625,68.75,34.6143957769064,77.74980918277937,563.4204540597693,68.3,80.68859,293.6857562408223,68.75,293.6857562408223
40409,AREQUIPA,CASTILLA,ORCOPAMPA,X,-16.6183,-72.7361,22.98850574712644,44.591413055532534,77.7538364918212,1217.7516503532704,82.6,84.303654,104.59209084570176,22.98850574712644,104.59209084570176
40410,AREQUIPA,CASTILLA,PAMPACOLCA,X,-17.1028,-71.9086,48.958333333333336,46.84655067551241,73.37665860326548,599.2586587854508,74.8,79.077766,168.4532924961715,48.958333333333336,168.4532924961715
40411,AREQUIPA,CASTILLA,TIPAN,X,-16.395,-71.5211,56.666666666666664,65.93218243220265,78.28117678802927,632.2084574003466,71.9,74.2273,276.6798418972332,56.666666666666664,276.6798418972332
40412,AREQUIPA,CASTILLA,UÑON,X,-16.4883,-71.4686,13.333333333333329,65.93218243220265,74.92010335639877,783.0939329842976,51.8,74.2273,43.10344827586207,13.333333333333329,43.10344827586207
40413,AREQUIPA,CASTILLA,URACA,X,-17.025,-72.0181,78.0,61.40249050937958,77.74301288844173,1263.672461585597,68.2,86.64324,167.24257083621285,78.0,167.24257083621285
40414,AREQUIPA,CASTILLA,VIRACO,X,-16.5717,-72.7147,58.53658536585366,51.646876238558754,75.21293940004603,800.122201547046,80.4,74.2273,163.9344262295082,58.53658536585366,163.9344262295082
40501,AREQUIPA,CAYLLOMA,CHIVAY,X,-16.4328,-73.1081,35.80246913580247,62.90799914166011,77.38255516262952,965.7135249539659,81.1,83.687237,185.8045336306206,35.80246913580247,185.8045336306206
40502,AREQUIPA,CAYLLOMA,ACHOMA,X,-15.2661,-72.3431,22.222222222222214,48.41837891894141,78.034012305572,395.26527894408656,60.4,74.65706,195.62715765247412,22.222222222222214,195.62715765247412
40503,AREQUIPA,CAYLLOMA,CABANACONDE,X,-15.7131,-72.5728,24.390243902439025,66.02506216219282,76.02614636816648,562.293300296463,53.8,66.12568999999999,227.27272727272728,24.390243902439025,227.27272727272728
40504,AREQUIPA,CAYLLOMA,CALLALLI,X,-15.185,-72.9072,0.941915227629508,51.76965101353756,81.27982348835346,746.0309965688718,49.1,70.43279,161.8798955613577,0.941915227629508,161.8798955613577
40505,AREQUIPA,CAYLLOMA,CAYLLOMA,X,-16.4233,-71.5083,12.048192771084345,52.06755821246457,80.24240151881062,943.1047516554017,57.9,59.238119,297.91459781529295,12.048192771084345,297.91459781529295
40506,AREQUIPA,CAYLLOMA,COPORAQUE,X,-16.5172,-71.3925,61.53846153846153,54.349898731073374,77.73411944855205,699.6849590784559,61.7,74.65706,214.00778210116732,61.53846153846153,214.00778210116732
40507,AREQUIPA,CAYLLOMA,HUAMBO,X,-16.5606,-71.3747,6.15384615384616,47.53804475677884,75.9160578671678,496.2128858818877,55.4,70.937309,282.6855123674912,6.15384615384616,282.6855123674912
40508,AREQUIPA,CAYLLOMA,HUANCA,X,-17.1728,-71.7928,16.129032258064512,62.85078032747202,77.5313648289072,668.7691567234483,24.099999999999994,64.129075,173.5357917570499,16.129032258064512,173.5357917570499
40509,AREQUIPA,CAYLLOMA,ICHUPAMPA,X,-15.0589,-72.6908,23.91304347826086,78.40476131760397,78.21109422102361,680.1444893115425,50.1,71.13066,231.48148148148147,23.91304347826086,231.48148148148147
40510,AREQUIPA,CAYLLOMA,LARI,X,-15.2758,-73.0233,2.816901408450704,36.18681291581722,81.0341341099158,683.2622964679283,69.4,70.43279,116.27906976744185,2.816901408450704,116.27906976744185
40511,AREQUIPA,CAYLLOMA,LLUTA,X,-16.5586,-71.4544,26.72413793103449,45.392230236507565,74.26645197005844,646.0370534502149,32.900000000000006,71.032962,215.4828411811652,26.72413793103449,215.4828411811652
40512,AREQUIPA,CAYLLOMA,MACA,X,-15.6253,-73.7978,34.78260869565217,57.97322531314492,80.88471284437395,447.9085953202298,58.3,70.43279,260.1156069364162,34.78260869565217,260.1156069364162
40513,AREQUIPA,CAYLLOMA,MADRIGAL,X,-16.7164,-72.4275,17.241379310344826,52.61372141049741,80.20245923530622,471.5735886039307,54.6,70.43279,367.170626349892,17.241379310344826,367.170626349892
40514,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,X,-15.9411,-73.1308,9.324758842443728,58.84842497065013,81.63336343193146,620.6584683449911,36.8,71.13066,144.38166980539862,9.324758842443728,144.38166980539862
40515,AREQUIPA,CAYLLOMA,SIBAYO,X,-16.4561,-71.495,9.259259259259252,48.618454864887454,81.0037638931836,874.7836425945848,45.8,66.12568999999999,305.34351145038164,9.259259259259252,305.34351145038164
40516,AREQUIPA,CAYLLOMA,TAPAY,X,-16.4286,-71.5678,13.888888888888886,49.518796621644626,78.95268823057776,953.004195955536,31.400000000000006,56.924276,325.0478011472276,13.888888888888886,325.0478011472276
40517,AREQUIPA,CAYLLOMA,TISCO,X,-15.5042,-72.8333,6.007751937984494,51.18796954147535,85.0,672.1991848815466,24.599999999999994,52.153146,309.79827089337175,6.007751937984494,309.79827089337175
40518,AREQUIPA,CAYLLOMA,TUTI,X,-16.615,-72.6989,7.446808510638306,60.773068581109314,82.5077095316114,756.4801039296674,54.2,70.43279,230.35230352303523,7.446808510638306,230.35230352303523
40519,AREQUIPA,CAYLLOMA,YANQUE,X,-15.8403,-71.0903,3.050847457627114,50.975231816398875,81.34951653829121,964.6116839691138,48.2,75.19653600000001,279.2238523426408,3.050847457627114,279.2238523426408
40520,AREQUIPA,CAYLLOMA,MAJES,X,-16.3461,-72.1314,70.83333333333333,69.81276959706165,76.53072135400231,1135.5159013374657,62.3,87.403231,102.09378785256965,70.83333333333333,102.09378785256965
40601,AREQUIPA,CONDESUYOS,CHUQUIBAMBA,X,-16.1839,-71.0656,65.9090909090909,60.56967285094904,76.5864694435152,1022.803703451727,72.1,85.672388,350.71668191521803,65.9090909090909,350.71668191521803
40602,AREQUIPA,CONDESUYOS,ANDARAY,X,-16.3197,-72.1028,28.57142857142857,60.438228248407924,76.28210071453019,1396.0463653526567,49.2,76.62456,258.751902587519,28.57142857142857,258.751902587519
40603,AREQUIPA,CONDESUYOS,CAYARANI,X,-16.4928,-72.0944,18.699186991869922,39.12484705791042,85.0,1186.504224897561,52.3,57.110583999999996,285.6204858831254,18.699186991869922,285.6204858831254
40604,AREQUIPA,CONDESUYOS,CHICHAS,X,-15.3211,-73.2214,4.166666666666657,52.54005069321825,81.85356780733275,949.9314165757314,38.7,61.05388500000001,250.78369905956112,4.166666666666657,250.78369905956112
40605,AREQUIPA,CONDESUYOS,IRAY,X,-15.4858,-71.4586,100.0,48.03661777665668,75.49909131130387,654.2939429801273,65.8,76.62456,110.58451816745657,100.0,110.58451816745657
40606,AREQUIPA,CONDESUYOS,RIO GRANDE,X,-16.4522,-71.5308,22.222222222222214,68.22773522633851,75.546894100114,1426.9632380259302,39.5,85.38961,310.8211818879509,22.222222222222214,310.8211818879509
40607,AREQUIPA,CONDESUYOS,SALAMANCA,X,-15.5789,-71.9414,2.1276595744680833,64.28429731876115,80.87235118671778,261.2747337848893,38.9,72.853556,214.0309155766944,2.1276595744680833,214.0309155766944
40608,AREQUIPA,CONDESUYOS,YANAQUIHUA,X,-15.3553,-73.2319,15.873015873015873,56.650837069557994,80.42292423062203,1115.331172921969,46.7,85.38961,171.58884672496288,15.873015873015873,171.58884672496288
40701,AREQUIPA,ISLAY,MOLLENDO,X,-16.4489,-71.5908,78.57142857142857,77.09261911098552,75.67334095395331,1179.2653123056473,81.7,93.608247,135.40530716103237,78.57142857142857,135.40530716103237
40702,AREQUIPA,ISLAY,COCACHACRA,X,-15.7272,-72.5053,55.55555555555556,79.23084709401536,78.44719582624413,1226.330683483547,73.0,87.61388,158.40916750926863,55.55555555555556,158.40916750926863
40703,AREQUIPA,ISLAY,DEAN VALDIVIA,X,-15.3469,-71.4492,78.26086956521739,71.08229457479256,77.65150347430681,1182.892298685911,64.7,82.168761,137.25197672683873,78.26086956521739,137.25197672683873
40704,AREQUIPA,ISLAY,ISLAY,X,-15.1728,-72.8297,100.0,71.5667957422958,74.737535639558,929.7976738409853,57.7,87.61388,95.52923194497517,100.0,95.52923194497517
40705,AREQUIPA,ISLAY,MEJIA,X,-15.2642,-72.9275,72.72727272727273,78.40700901768477,77.94466657583487,1363.7066157637946,76.5,95.966149,295.85798816568047,72.72727272727273,295.85798816568047
40706,AREQUIPA,ISLAY,PUNTA DE BOMBON,X,-15.5325,-71.5511,64.70588235294117,75.48658600973863,77.82737834960788,1096.758694527593,60.6,87.61388,136.56114214773433,64.70588235294117,136.56114214773433
40801,AREQUIPA,LA UNION,COTAHUASI,X,-16.425,-71.6722,56.0,47.97032102866383,78.85134803429658,756.2253121153426,74.1,81.334184,345.53540882654806,56.0,345.53540882654806
40802,AREQUIPA,LA UNION,ALCA,X,-15.7275,-72.4317,21.875,22.95502060004919,85.0,255.4315176920064,57.0,53.617689,251.50905432595576,21.875,251.50905432595576
40803,AREQUIPA,LA UNION,CHARCANA,X,-16.2231,-72.4733,3.5714285714285694,42.15016713629721,78.56047760995276,453.80770417469734,62.4,60.696376,335.82089552238807,3.5714285714285694,335.82089552238807
40804,AREQUIPA,LA UNION,HUAYNACOTAS,X,-15.6547,-72.5247,8.910891089108901,37.323812120690654,84.59383335617436,378.65237393471125,47.4,57.820921,217.48980516538288,8.910891089108901,217.48980516538288
40805,AREQUIPA,LA UNION,PAMPAMARCA,X,-16.4658,-71.9389,5.769230769230774,38.63765320827244,85.0,110.6587238673302,61.5,60.021368,292.4451665312754,5.769230769230774,292.4451665312754
40806,AREQUIPA,LA UNION,PUYCA,X,-16.395,-71.5539,0.8130081300813004,29.486630079997393,84.00496651969966,125.37093021503327,44.6,47.829056,228.81658920271718,0.8130081300813004,228.81658920271718
40807,AREQUIPA,LA UNION,QUECHUALLA,X,-15.7747,-72.8758,2.7777777777777857,20.37258078254365,76.4679451008432,483.75639519574696,36.6,71.11395999999999,131.57894736842104,2.7777777777777857,131.57894736842104
40808,AREQUIPA,LA UNION,SAYLA,X,-15.65,-71.6614,4.0,22.636200869492946,80.41703075410088,720.487261934233,48.1,66.85609,304.05405405405406,4.0,304.05405405405406
40809,AREQUIPA,LA UNION,TAURIA,X,-16.5481,-71.4775,,53.14586291098344,82.43793260824498,344.81250137771536,51.0,71.11395999999999,410.09463722397476,25.748502994011986,410.09463722397476
40810,AREQUIPA,LA UNION,TOMEPAMPA,X,-15.6606,-74.5269,38.46153846153846,38.94758090780404,81.95150414112116,392.7365342638004,57.8,73.457006,356.7035670356704,38.46153846153846,356.7035670356704
40811,AREQUIPA,LA UNION,TORO,X,-16.245,-71.6931,5.0,54.84925595300214,81.20819332892736,209.7706946681035,44.8,66.85609,221.64276401564538,5.0,221.64276401564538
50101,AYACUCHO,HUAMANGA,AYACUCHO,X,-13.8003,-73.9033,71.05263157894737,75.08622643893038,69.90928763641818,862.2051674470921,82.4,84.94535400000001,167.16492019323272,71.05263157894737,167.16492019323272
50102,AYACUCHO,HUAMANGA,ACOCRO,X,-13.2183,-74.0411,57.142857142857146,41.38980764331505,68.52299906881817,203.31119593828873,64.1,48.46348700000001,166.9524411154228,57.142857142857146,166.9524411154228
50103,AYACUCHO,HUAMANGA,ACOS VINCHOS,X,-13.1125,-74.1017,64.44444444444444,41.73695619955871,70.4436353697424,264.1841887539025,61.8,54.731131,159.75472002581893,64.44444444444444,159.75472002581893
50104,AYACUCHO,HUAMANGA,CARMEN ALTO,X,-13.6578,-74.1467,52.94117647058824,68.45651702301488,73.7668210059112,806.7469451554633,77.6,73.339526,148.68062686967005,52.94117647058824,148.68062686967005
50105,AYACUCHO,HUAMANGA,CHIARA,X,-12.8633,-73.5817,21.538461538461533,46.66146619568446,68.57537050324747,386.5923984732166,61.0,48.302538,155.21064301552107,21.538461538461533,155.21064301552107
50106,AYACUCHO,HUAMANGA,OCROS,X,-13.0592,-73.7072,39.36170212765957,47.7374662766037,69.17262093358879,170.11681755220445,64.0,47.498337,238.1688833900402,39.36170212765957,238.1688833900402
50107,AYACUCHO,HUAMANGA,PACAYCASA,X,-13.1617,-74.2106,87.5,56.311504601853756,65.31453141123527,454.75880922161207,65.6,68.438335,153.89257694628847,87.5,153.89257694628847
50108,AYACUCHO,HUAMANGA,QUINUA,X,-14.0147,-73.9342,86.79245283018868,59.341577066977564,64.3603943646096,322.25271540749634,76.9,62.011811,156.86274509803923,86.79245283018868,156.86274509803923
50109,AYACUCHO,HUAMANGA,SAN JOSE DE TICLLAS,X,-14.0536,-73.9094,54.285714285714285,58.98487906274983,68.79290371683854,324.20080924905295,60.1,46.147015999999994,223.8517946738711,54.285714285714285,223.8517946738711
50110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,X,-14.2681,-73.9703,100.0,77.17897354337184,74.57852402616055,764.2338344578611,81.3,81.240121,104.27883253046188,100.0,104.27883253046188
50111,AYACUCHO,HUAMANGA,SANTIAGO DE PISCHA,X,-13.1542,-74.2228,30.0,68.34255149872976,68.35243783992155,293.8021041165638,67.0,53.090541,170.58823529411765,30.0,170.58823529411765
50112,AYACUCHO,HUAMANGA,SOCOS,X,-12.5981,-74.3231,53.191489361702125,45.34845265313056,71.98659302305484,232.83673864944643,72.5,39.44699000000001,162.36742176247216,53.191489361702125,162.36742176247216
50113,AYACUCHO,HUAMANGA,TAMBILLO,X,-12.6244,-73.79,69.38775510204081,47.166217632897386,69.85353478576775,219.4084327442475,74.5,62.003306,227.02306847308677,69.38775510204081,227.02306847308677
50114,AYACUCHO,HUAMANGA,VINCHOS,X,-13.8094,-73.7578,26.267281105990776,39.77024304701982,69.85250115366037,143.5227500887571,45.1,41.986604,204.2483660130719,26.267281105990776,204.2483660130719
50115,AYACUCHO,HUAMANGA,JESUS NAZARENO,X,-14.2897,-73.9667,90.9090909090909,79.40205121246312,74.20666393561979,875.6652261287057,82.0,83.716148,90.88493223491895,90.9090909090909,90.88493223491895
50116,AYACUCHO,HUAMANGA,ANDRES AVELINO CACERES DORREGARAY,X,-13.9231,-73.9053,70.0,71.17852875589804,67.47987002059479,719.5543619178692,79.9,86.756789,130.1663982823403,70.0,130.1663982823403
50201,AYACUCHO,CANGALLO,CANGALLO,X,-12.2822,-74.0228,54.54545454545455,58.30948969455957,75.56604743111033,486.92222910100446,70.7,64.99695,288.3775123798427,54.54545454545455,288.3775123798427
50202,AYACUCHO,CANGALLO,CHUSCHI,X,-13.6281,-74.1442,46.15384615384615,50.519480414671214,80.2549122085561,282.65987728654966,66.5,50.313922999999996,239.9409376153562,46.15384615384615,239.9409376153562
50203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,X,-13.8375,-74.3147,55.10204081632653,69.531560090573,82.16511766435296,292.8865286463321,70.0,54.022814000000004,248.91774891774892,55.10204081632653,248.91774891774892
50204,AYACUCHO,CANGALLO,MARIA PARADO DE BELLIDO,X,-13.7425,-73.7892,70.45454545454545,52.474103168810274,80.71271537106546,188.6590077360009,74.9,41.351141000000005,232.91925465838509,70.45454545454545,232.91925465838509
50205,AYACUCHO,CANGALLO,PARAS,X,-13.1722,-74.2242,1.3745704467353903,42.59351526103478,78.2313731727826,219.52972987349307,64.7,36.05382900000001,310.6125970664366,1.3745704467353903,310.6125970664366
50206,AYACUCHO,CANGALLO,TOTOS,X,-14.3875,-73.9625,44.18604651162791,60.09573361861658,76.5855462001791,224.29346459092852,80.5,50.127821999999995,240.51309460181722,44.18604651162791,240.51309460181722
50301,AYACUCHO,HUANCA SANCOS,SANCOS,X,-13.7953,-73.9906,5.154639175257742,37.871364512360664,72.02035529044898,728.1074318037818,74.4,65.355494,245.04405286343612,5.154639175257742,245.04405286343612
50302,AYACUCHO,HUANCA SANCOS,CARAPO,X,-12.7836,-74.2069,3.649635036496349,66.62678995625929,69.98384405621857,395.15686433641224,77.8,48.41931099999999,255.60361777428233,3.649635036496349,255.60361777428233
50303,AYACUCHO,HUANCA SANCOS,SACSAMARCA,X,-13.8478,-73.7533,1.3157894736842195,50.43357322865591,74.24678599052159,433.0581811985711,70.2,54.206362000000006,213.80574221136223,1.3157894736842195,213.80574221136223
50304,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,X,-14.9778,-73.8364,11.333333333333329,39.3260261956169,77.54159443413862,314.8366766158455,67.2,56.050984,238.53894893775623,11.333333333333329,238.53894893775623
50401,AYACUCHO,HUANTA,HUANTA,X,-13.2733,-74.2053,51.282051282051285,69.22696974128239,74.14434204360414,554.5288150874046,75.5,63.805721,193.9442380929992,51.282051282051285,193.9442380929992
50402,AYACUCHO,HUANTA,AYAHUANCO,ZG,-13.1722,-73.9083,29.032258064516128,61.58702992458039,68.43818197377836,248.9132894289798,53.5,46.944728999999995,71.2957222566646,29.032258064516128,71.2957222566646
50403,AYACUCHO,HUANTA,HUAMANGUILLA,X,-13.8825,-73.7275,76.31578947368422,52.46529757884336,77.25150459408908,300.2684757394725,77.1,50.457858,179.60710944808233,76.31578947368422,179.60710944808233
50404,AYACUCHO,HUANTA,IGUAIN,X,-14.3661,-73.8786,65.71428571428572,58.51571278946581,76.98716043091642,421.1359907039554,73.2,47.782483,147.27983168019236,65.71428571428572,147.27983168019236
50405,AYACUCHO,HUANTA,LURICOCHA,X,-15.0944,-73.7478,45.614035087719294,67.02674454925531,75.00393511579166,353.13887310450355,75.8,56.435466999999996,238.85053181563725,45.614035087719294,238.85053181563725
50406,AYACUCHO,HUANTA,SANTILLANA,X,-13.2222,-73.6242,22.41379310344827,43.42237417313535,77.03918765971443,207.77527558569713,67.8,40.062445000000004,254.790052996331,22.41379310344827,254.790052996331
50407,AYACUCHO,HUANTA,SIVIA,ZG,-13.5831,-74.3536,47.42268041237113,52.55594610950206,77.00938809632027,494.1084249177928,24.599999999999994,54.212251,218.34061135371178,47.42268041237113,218.34061135371178
50408,AYACUCHO,HUANTA,LLOCHEGUA,ZG,-13.7125,-74.0342,75.0,51.50453211826823,73.58448881445297,569.5770220606879,29.700000000000003,67.903649,238.30460780865283,75.0,238.30460780865283
50409,AYACUCHO,HUANTA,CANAYRE,ZG,-15.1631,-73.2939,40.0,52.712328456246325,73.47276298195827,437.01053734935164,24.200000000000003,56.516755,394.6942736978324,40.0,394.6942736978324
50410,AYACUCHO,HUANTA,UCHURACCAY,X,-13.5322,-73.875,12.5,36.30362589387266,77.29585067427934,162.559288463135,32.900000000000006,18.738328999999993,222.26080916825836,12.5,222.26080916825836
50411,AYACUCHO,HUANTA,PUCACOLPA,ZG,-15.0161,-73.7819,7.407407407407405,43.55849446834894,80.51065803672559,176.60764663230475,37.3,21.838749000000007,132.8865264617518,7.407407407407405,132.8865264617518
50412,AYACUCHO,HUANTA,CHACA,X,-15.2617,-73.2,4.0,32.68648210239446,81.77504418381028,84.60316796576228,55.3,27.277828999999997,279.06976744186045,4.0,279.06976744186045
50501,AYACUCHO,LA MAR,SAN MIGUEL,X,-14.81,-73.2886,39.77272727272727,65.35337614512109,76.07070288737705,317.91610276176596,67.5,51.404702,253.02768166089965,39.77272727272727,253.02768166089965
50502,AYACUCHO,LA MAR,ANCO,X,-14.1728,-73.8864,35.82089552238806,56.150709648514905,80.3399257789185,297.1262815093535,53.1,54.072283999999996,172.29002153625268,35.82089552238806,172.29002153625268
50503,AYACUCHO,LA MAR,AYNA,X,-14.1308,-74.9419,68.18181818181819,58.14841838060486,73.79465064787826,537.0367398887602,47.0,61.061342,209.30012311771947,68.18181818181819,209.30012311771947
50504,AYACUCHO,LA MAR,CHILCAS,X,-13.0108,-74.1731,40.54054054054054,53.421978052692644,78.53167033451481,234.6107902391155,70.3,55.957786999999996,123.33657903278157,40.54054054054054,123.33657903278157
50505,AYACUCHO,LA MAR,CHUNGUI,X,-13.7283,-74.2731,7.042253521126767,43.897909146876756,78.40151014648825,109.48195413325612,52.8,37.604457999999994,292.07740051113547,7.042253521126767,292.07740051113547
50506,AYACUCHO,LA MAR,LUIS CARRANZA,X,-13.7494,-73.9339,30.303030303030297,46.480139096693044,79.6044198666657,112.09971791200422,66.4,36.379760000000005,317.0028818443804,30.303030303030297,317.0028818443804
50507,AYACUCHO,LA MAR,SANTA ROSA,ZG,-13.7528,-74.0669,89.58333333333333,48.36436406007452,76.64018455692427,584.133567498734,47.6,68.074407,227.89993768361077,89.58333333333333,227.89993768361077
50508,AYACUCHO,LA MAR,TAMBO,X,-13.7175,-74.1028,46.83544303797469,51.62938606373191,78.60995656774577,187.93757330884642,60.8,45.960500999999994,151.74506828528072,46.83544303797469,151.74506828528072
50509,AYACUCHO,LA MAR,SAMUGARI,X,-12.9386,-74.2486,20.370370370370367,43.637121022805914,82.06985205815603,444.892864830189,42.0,57.676688999999996,168.956554028964,20.370370370370367,168.956554028964
50510,AYACUCHO,LA MAR,ANCHIHUAY,X,-13.8492,-73.9536,21.42857142857143,24.54553024519808,82.37231641288362,219.74840923024152,20.400000000000006,35.182602,246.45390070921988,21.42857142857143,246.45390070921988
50511,AYACUCHO,LA MAR,ORONCCOY,X,-12.9919,-74.2083,,65.24940128854078,81.76527335339696,225.68787251258613,58.5,29.65050500000001,323.79924446842955,2.816901408450704,323.79924446842955
50601,AYACUCHO,LUCANAS,PUQUIO,X,-13.8581,-73.8878,41.62436548223351,70.34316166495033,69.7513864790014,730.72460938826,79.4,65.213364,295.7786248764648,41.62436548223351,295.7786248764648
50602,AYACUCHO,LUCANAS,AUCARA,X,-13.1531,-74.2114,5.960264900662253,61.74735802160726,64.54421485033843,519.4027882644918,58.7,50.492183,147.1631205673759,5.960264900662253,147.1631205673759
50603,AYACUCHO,LUCANAS,CABANA,X,-15.1847,-73.3472,19.64285714285714,74.40050515718251,71.88679608561159,574.1258067654016,82.2,57.297838,76.15823989845568,19.64285714285714,76.15823989845568
50604,AYACUCHO,LUCANAS,CARMEN SALCEDO,X,-14.2858,-74.8425,22.5,65.99172367543882,73.5721645423848,531.034007890383,85.6,64.9547,76.94157249338784,22.5,76.94157249338784
50605,AYACUCHO,LUCANAS,CHAVIÑA,X,-14.7278,-74.67,27.350427350427353,54.39317830217988,71.47553247645779,578.8250378190586,58.9,67.553988,291.358024691358,27.350427350427353,291.358024691358
50606,AYACUCHO,LUCANAS,CHIPAO,X,-14.2439,-74.9192,25.0,55.85013843527398,64.4532898479144,366.8362436016676,64.5,60.728851,345.09803921568624,25.0,345.09803921568624
50607,AYACUCHO,LUCANAS,HUAC-HUAS,X,-12.4114,-73.9097,3.773584905660371,49.686076333722,67.10716135082492,448.48598768205,42.2,51.422775,216.4048865619546,3.773584905660371,216.4048865619546
50608,AYACUCHO,LUCANAS,LARAMATE,X,-13.5572,-74.1947,3.2894736842105345,42.809445885974895,69.39643728745621,400.5123253690284,45.0,53.678996,534.0160936356987,3.2894736842105345,534.0160936356987
50609,AYACUCHO,LUCANAS,LEONCIO PRADO,X,-14.6222,-74.2328,10.0,61.516094508417716,63.70465890565146,421.0636217937335,37.4,61.0839,307.91788856304987,10.0,307.91788856304987
50610,AYACUCHO,LUCANAS,LLAUTA,X,-13.2283,-73.8925,8.75,65.86673935029596,66.83626633131964,732.9763269129774,59.3,72.60108699999999,426.28774422735347,8.75,426.28774422735347
50611,AYACUCHO,LUCANAS,LUCANAS,X,-12.8981,-74.2711,6.332453825857527,50.993604658293634,68.18120476047088,529.4791469876697,57.1,58.518709,250.0,6.332453825857527,250.0
50612,AYACUCHO,LUCANAS,OCAÑA,X,-15.1492,-73.3436,6.569343065693431,55.512025324218385,66.99018693428715,533.60170017281,35.3,49.72403399999999,286.49386084583904,6.569343065693431,286.49386084583904
50613,AYACUCHO,LUCANAS,OTOCA,X,-13.6039,-74.2347,4.3859649122806985,50.55018200909108,68.47619201762099,752.8731521340686,30.700000000000003,56.104226000000004,250.87329310892346,4.3859649122806985,250.87329310892346
50614,AYACUCHO,LUCANAS,SAISA,X,-14.1097,-73.8736,1.2820512820512704,73.1647371184213,63.878298329623014,1010.8932426043532,46.1,49.976871,214.36227224008573,1.2820512820512704,214.36227224008573
50615,AYACUCHO,LUCANAS,SAN CRISTOBAL,X,-14.3983,-74.8219,14.705882352941174,68.23087947236472,67.24883818946023,158.9790589859935,68.5,45.44359100000001,325.3895508707608,14.705882352941174,325.3895508707608
50616,AYACUCHO,LUCANAS,SAN JUAN,X,-13.3917,-73.9164,67.74193548387098,79.32338502401232,65.80878980423965,706.3191415166427,46.4,59.255683999999995,256.7237163814181,67.74193548387098,256.7237163814181
50617,AYACUCHO,LUCANAS,SAN PEDRO,X,-13.3808,-73.4358,15.662650602409627,57.64494439633193,71.81619844100365,237.05802585429177,57.7,50.984390000000005,304.736667770785,15.662650602409627,304.736667770785
50618,AYACUCHO,LUCANAS,SAN PEDRO DE PALCO,X,-14.4894,-74.6892,1.470588235294116,36.30053212963276,66.48501573015,348.87059218009875,43.8,64.9547,357.4033552151714,1.470588235294116,357.4033552151714
50619,AYACUCHO,LUCANAS,SANCOS,X,-15.1797,-73.1881,3.6231884057971087,58.58839684144376,68.78344576194897,796.2955475989568,38.3,57.721232,190.41278295605858,3.6231884057971087,190.41278295605858
50620,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,X,-14.9492,-73.3678,80.0,47.35120432555838,69.7331062076393,445.8102886411077,68.5,70.285533,239.1629297458894,80.0,239.1629297458894
50621,AYACUCHO,LUCANAS,SANTA LUCIA,X,-13.0564,-74.2142,3.7037037037037095,58.27840532376415,64.38029056498435,722.3744834357028,35.3,60.369273,551.1811023622047,3.7037037037037095,551.1811023622047
50701,AYACUCHO,PARINACOCHAS,CORACORA,X,-14.0386,-73.6433,12.290502793296085,71.96201174844037,58.82502819131429,668.6105263145189,67.3,62.818531,293.38605778429746,12.290502793296085,293.38605778429746
50702,AYACUCHO,PARINACOCHAS,CHUMPI,X,-15.2169,-73.4653,18.292682926829272,39.482692762763755,62.84803579347691,433.48238852656647,63.5,62.989656999999994,335.82089552238807,18.292682926829272,335.82089552238807
